date,entropy_66d,vol_scaled_return_126d,skewness_126d,vol_of_vol,vstoxx_chg,momentum_63d,momentum_252d,bollinger_pct_b_20d,cmci_20d,stoch_k_14d,rsi_14d,williams_r_14d,target_log_return,gold_log_return,bund_rets,y_forward_1d
2013-04-29,0.6931471805599453,1.184745181947143,0.009396745821095594,0.09286049849007973,0.007320704919040022,-0.022503107524229016,0.15981111929567948,0.9254724347101352,130.6626829846439,95.3662003425175,60.40510105293869,-0.0,0.01257233619579523,0.009448922631150936,,-0.001981767601224149
2013-04-30,0.6931471805599453,-0.18715217163069559,0.006587287688221973,0.09283950229180725,-0.013955391883565316,-0.011667291318516071,0.18947593244144212,0.8754853306161163,115.41351290806526,94.27199359027469,59.46789088802402,-3.282620256728433,-0.001981767601224149,0.003265703540304088,,0.0
2013-05-01,0.6926879734424749,0.0,0.0009259150453549746,0.09284002255480173,0.06928863606366598,-0.007391537423584893,0.17215654299775984,0.8400820232722829,100.9838863770726,97.81158649551442,59.46789088802401,-3.282620256728433,0.0,-0.017749242617428607,,0.002540980751000177
2013-05-02,0.6913095073117435,0.2412910708716568,0.018286544121085414,0.09301611167223633,-0.06412450114573698,0.003331509223123419,0.19294857296465562,0.8334118919366679,97.31527658783777,97.81158649551442,60.38220036517187,-0.0,0.002540980751000177,0.014687911508286078,,0.016335749398778354
2013-05-03,0.6913095073117435,1.5522494778626061,0.023835077307588163,0.09332953439022136,-0.05599039836341779,0.0032491672504901814,0.20018738187544471,0.9573529945875136,137.1046859344307,98.90579324775723,65.77767486207365,-0.0,0.016335749398778354,-0.0023191704417664383,,-0.0047731084148594505
2013-05-06,0.6926879734424749,-0.45198169420323386,-0.0007894363712346389,0.0931326755213458,-0.014896436364314258,0.051417474136518315,0.2067980590922911,0.8598894323955693,110.70373300639159,97.91301270629636,63.05970566261464,-6.260961881111068,-0.0047731084148594505,0.0025916852087926046,,0.006725171468249691
2013-05-07,0.6926879734424749,0.6371234672727332,0.023674726543877672,0.09314689311437836,0.013338768017743696,0.03677386698697305,0.198844013472117,0.8840852784731698,120.82628830238757,97.91301270629636,65.24114203221998,-0.0,0.006725171468249691,-0.013095367795032509,,0.005596297629899105
2013-05-08,0.6926879734424749,0.5402277503785613,0.05068817507671557,0.09232303672232942,-0.013338768017743696,0.05635277043999043,0.22917185404391294,0.8919130221670573,122.6782493796797,97.91301270629636,66.99839661730233,-0.0,0.005596297629899105,0.017038302086289647,,0.0
2013-05-09,0.6931471805599453,0.0,0.03830721158763594,0.09092241368733768,0.036452292367418426,0.06940036612668443,0.24539689789406882,0.8522915456595995,108.56373303682557,100.00000000000006,66.99839661730233,-0.0,0.0,-0.003466191297197163,,0.0002225811914406961
2013-05-10,0.6926879734424749,0.02146908492082284,0.038951152189695165,0.0906806524294436,-0.04199683685466793,0.05701353422207944,0.24692644634530847,0.8178310612675302,99.66161982967418,100.00000000000006,67.07539998291455,-0.0,0.0002225811914406961,-0.022027321577899883,,-0.0028224429929384343
2013-05-13,0.6931471805599453,-0.2723562590684581,0.03284430737572401,0.0907832692276977,-0.003182179400234908,0.060163996024838795,0.24714902753674917,0.7641481594608931,85.08772836761497,97.42982249996408,65.00673570334085,-7.7105325001079095,-0.0028224429929384343,-0.0016020961104556974,,0.006545842684386294
2013-05-14,0.6931471805599453,0.6324807506057993,0.05517921480802176,0.09077861160351228,0.01737802511546027,0.047393536545384585,0.2585166066389748,0.7917075614959268,98.52285357108775,97.42982249996408,67.51377004915547,-0.0,0.006545842684386294,-0.0068551254707998055,,0.004977591994840047
2013-05-15,0.6931471805599453,0.48186880540199845,0.027807547655746903,0.09069945951789272,0.0031274427743555044,0.05091242697765086,0.26251522469512967,0.8155650738141818,108.70548415787609,97.42982249996408,69.32392592593779,-0.0,0.004977591994840047,-0.01999212456538757,,-0.0010256351857718116
2013-05-16,0.6926879734424749,-0.09934329573429905,0.007350813215585656,0.09069741926915846,0.020093355621191744,0.064018996235637,0.24783292161140924,0.793803921855089,96.98414519932342,99.01614926309192,68.47558882119137,-2.951552210724365,-0.0010256351857718116,-0.006753887216782495,,0.004014462785520756
2013-05-17,0.6931471805599453,0.3921871646446301,0.002900651696209372,0.09068368771294501,-0.04859889669614992,0.0706458759084363,0.27398779293952824,0.8299348721146703,104.96210021160381,99.01614926309192,70.02413965493875,-0.0,0.004014462785520756,-0.01613403541922942,,0.0
2013-05-20,0.6931471805599453,0.0,-0.091305967599571,0.09082336707236059,0.044766064348275236,0.07412902503062213,0.2675280409820635,0.8418706471120241,101.71931662063768,99.01614926309192,70.02413965493875,-0.0,0.0,0.014113448217259794,,0.0012979242266819568
2013-05-21,0.6931471805599453,0.13042000825776556,-0.0784690374204916,0.09094146611271528,0.02652671061539902,0.056807113820040556,0.2650502192827009,0.8385623053085912,101.55759971375991,100.00000000000004,70.56769938209844,-0.0,0.0012979242266819568,-0.004706572368188056,,0.004723682339631274
2013-05-22,0.6926879734424749,0.47483268910746995,-0.07222693529916388,0.09097417130792092,0.03310341370301817,0.06641026450086507,0.2670700285757386,0.8721427937648092,115.41511116006248,100.00000000000004,72.52617731915998,-0.0,0.004723682339631274,-0.007430698684902204,,-0.02075347440013431
2013-05-23,0.6926879734424749,-2.087222282202675,-0.06969264266110245,0.09105940677931033,0.017928053179136594,0.09434909281874937,0.2924329237175005,0.528199846862119,9.110539367765295,77.02687213510141,55.265132928800064,-68.91938359469589,-0.02075347440013431,0.017684200980975895,,-0.004508158616886249
2013-05-24,0.6931471805599453,-0.4462009491152257,-0.07960818428969445,0.0910650456325286,-0.005702077119475124,0.05428911757359689,0.2703760575650227,0.4209259672440711,-26.08920494773793,43.69353880176808,52.3852084697671,-100.0,-0.004508158616886249,-0.0037425918742926,,0.011048271669075405
2013-05-27,0.6931471805599453,1.0941013272175564,-0.08163859361657351,0.08843082082024009,0.0,0.04152251384661465,0.28988282275956667,0.608116859067944,36.5565528493545,24.83511763830219,58.158680869262035,-56.57526349039766,0.011048271669075405,0.0,,0.014516703125311281
2013-05-28,0.6926879734424749,1.4315897042031362,-0.09737979854452232,0.08831092049775864,0.03442558302705523,0.08372388593830404,0.29596435672496124,0.8747728586744424,127.41075475944551,47.808245503200816,64.35343647695623,-0.0,0.014516703125311281,-0.005567875242675768,,-0.017548112864136378
2013-05-29,0.6926879734424749,-1.718028785301264,-0.10660587408601076,0.08797717941539852,0.023883795661216123,0.08227475365612946,0.30647262602454184,0.47093342757179535,-9.744065731885291,58.1696014292379,53.967579191511184,-68.91593222188872,-0.017548112864136378,0.008807502165757874,,0.004532947759503969
2013-05-30,0.6931471805599453,0.4409509755442813,-0.09336038756083102,0.08009867450476649,-0.02043669180083807,0.056467932426246925,0.26505618762543826,0.5568820224031146,18.13896121238539,59.951499358781994,55.9331391324815,-51.22956970176539,0.004532947759503969,0.014414371750389066,,-0.010616335558951917
2013-05-31,0.6926879734424749,-1.0325130299022807,-0.10916973551199516,0.07883968427076128,0.11494960180217983,0.06740055487488572,0.26708956153392815,0.234316389701893,-84.74435014398195,29.109480022192542,50.50990546804917,-92.52605800976833,-0.010616335558951917,-0.01348048271637925,,-0.007938557003875246
2013-06-03,0.6931471805599453,-0.768558575856378,-0.08700701246714505,0.078349800500389,-0.0012276582549786141,0.05562695310411314,0.256090754289791,0.004379313257034844,-158.7871768071657,18.74812409615545,46.88307866498203,-100.0,-0.007938557003875246,0.013622131324814823,,0.0028927240318399328
2013-06-04,0.6926879734424749,0.2793873261132543,-0.0648203945574156,0.07809992093735603,-0.0006144533852459055,0.023835719027479385,0.25104829020324626,0.11142354105264127,-124.8870410368476,5.5019987696267,48.33518552376885,-90.96794568135165,0.0028927240318399328,-0.010395975120352396,,-0.016970075408913488
2013-06-05,0.6931471805599453,-1.6386600438702057,-0.07029555883756324,0.07808921497824109,0.07287793156307876,0.02789576727690335,0.2512875084871773,-0.16080957572799828,-224.19452151713196,3.0106847728828146,41.25907201421688,-100.0,-0.016970075408913488,0.0009301011782127944,0.0011927224087422417,-0.012299800760765756
2013-06-06,0.6926879734424749,-1.1752159057037725,-0.05692487093439084,0.07770890285894258,-0.0509926381896606,0.0068442355647979625,0.23426139363194576,-0.18907682013496677,-242.9061345655826,3.0106847728828146,37.08318214394513,-100.0,-0.012299800760765756,0.012295330550164962,-0.0013910802533279032,0.01772918518397404
2013-06-07,0.6913095073117435,1.6843566860111374,-0.04347888324940087,0.0778270525080352,-0.09386797205396968,-0.019453033675653764,0.21976668087979334,0.15471992816372623,-115.61505284885756,9.994168929774371,45.646028856754874,-70.01749321067697,0.01772918518397404,-0.023369021245246202,-0.001990757439603641,-0.0017195532825553528
2013-06-10,0.6926879734424749,-0.16163555810543387,-0.05082652407488281,0.0787383602133689,0.01962124673354415,0.0019732963761294187,0.22224185619316295,0.16148327727032186,-108.68457848467136,19.011225829602292,45.001180372383374,-72.94882930051622,-0.0017195532825553528,0.002311102594680925,-0.007198625464237107,-0.013401137939407448
2013-06-11,0.6913095073117435,-1.2643405292931253,-0.0306014168921564,0.07863100861448304,0.1003610015090648,0.002780137003564498,0.23232361843796845,0.03312414300171954,-147.60239096281552,20.47057348371789,40.263197879584894,-95.62195703765322,-0.013401137939407448,-0.006658935530785115,-0.00020033636166028046,-0.006235835065293571
2013-06-12,0.6890092384766586,-0.584573665386359,-0.011402166061733577,0.0793855087762962,0.08530129101296824,-0.00799199104923165,0.1994576838845301,0.027069122058239182,-149.03230649725342,10.476404553943548,38.264108943004665,-100.0,-0.006235835065293571,0.010690688764811718,0.004006504488722751,-0.0018055001071823895
2013-06-13,0.6890092384766586,-0.16902204235715632,-0.0012728819370367212,0.0791891299056329,-0.12473291413788568,-0.028897502757701865,0.18891813977325977,0.06919211233722809,-134.0474890448976,1.459347654115625,37.68306252948481,-100.0,-0.0018055001071823895,-0.010255071542170313,-0.0034047568463968503,0.0021054899160031226
2013-06-14,0.6890092384766586,0.19708717441826215,0.005243651486773146,0.08055136720857903,0.04410725556528616,-0.02376384393377151,0.1907751049948807,0.13797976876276574,-111.0250968311144,1.0737449067324896,38.84940318514254,-96.77876527980261,0.0021054899160031226,0.007016610331898043,0.002404554270985404,0.013173303020418636
2013-06-17,0.6913095073117435,1.232980953003306,-0.0016425328415536006,0.0805325546872513,-0.02061931037266662,-0.014201390054426888,0.19863036091829933,0.3125221547858286,-57.00331033617701,11.009008896712821,45.744073491139524,-70.194208030059,0.013173303020418636,-0.003248982924671573,0.0008000922465360993,-0.000651418815243332
2013-06-18,0.6913095073117435,-0.06068050484931966,-0.004696837005296567,0.08034424225581374,-0.0113738806249164,0.011435280769983791,0.23779231247466903,0.3249146255574528,-52.98806054834029,20.517572789562504,45.46934873451669,-71.47430832145096,-0.000651418815243332,-0.011784578876664398,-0.0016015755048499614,-0.00629537259791757
2013-06-19,0.6913095073117435,-0.5867458572990489,0.005848793605131226,0.08036952276804056,0.0018044383420474652,-0.002946479543278535,0.2384370808211198,0.26634957914225427,-70.26926351639008,26.321752968956798,42.80324112445381,-79.36622474161975,-0.00629537259791757,0.005109127327629359,-0.0024057324157515936,-0.037014499986192106
2013-06-20,0.6913095073117435,-3.4451366999751696,0.02130481860115384,0.0777895986684941,0.20812755236711133,2.2376942508728348e-05,0.2145986336711374,-0.07861394937758569,-187.2116719260269,16.386488978976463,31.395860781429498,-100.0,-0.037014499986192106,-0.06597613154712167,-0.0032172116189350675,-0.014396851107678188
2013-06-21,0.6913095073117435,-1.2810392002086626,-0.1996378066085765,0.08133205024220978,-0.08077504919837875,-0.036153445396898576,0.1812804435811728,-0.08928967033117184,-201.81385202513565,6.877925086126783,28.31532503489489,-100.0,-0.014396851107678188,0.004422859719569239,-0.0020159045477576854,-0.014877806886530287
2013-06-24,0.6890092384766586,-1.3155292095399198,-0.18119873191342598,0.08036051984673041,0.062055332253196926,-0.038398506880731986,0.11843829109787674,-0.0909202532965758,-210.7806998206927,3.315866100213801e-14,25.56434202355053,-100.0,-0.014877806886530287,-0.011524755043812007,-0.00040394998591963827,0.012478417116427387
2013-06-25,0.6890092384766586,1.096181667645709,-0.16309574579266023,0.0798281787421329,-0.08506947710032131,-0.05019151172800296,0.09155186591738573,0.05644584150577953,-155.5634579033185,4.953284501374198,31.562825720338044,-85.1401464958775,0.012478417116427387,-0.0015676440923648727,-0.003235644736354182,0.023101633783431552
2013-06-26,0.6913095073117435,2.019951458753278,-0.1687763253948775,0.08048676866392733,-0.07065720000884701,-0.026802271840650427,0.09173753550411146,0.26965223457751325,-78.71398351112799,19.241463609148052,41.18264228623009,-57.13546267667844,0.023101633783431552,-0.036100448476660496,-0.0004056400833221119,0.006529269074371236
2013-06-27,0.6926879734424749,0.564177685289013,-0.16023255597918679,0.08101158281689047,-0.020546568251172737,-0.008115847287940348,0.11830142043940306,0.3448140470958255,-51.46130472315831,36.589847412602744,43.63030916967741,-47.95484858963593,0.006529269074371236,-0.0149121576686575,0.0024284548845918685,-0.006613785421651919
2013-06-28,0.6931471805599453,-0.5707438680442574,-0.1717422369253783,0.08050300131557217,0.0,-0.001586578213569112,0.13678994363291874,0.304961557084804,-61.76124942714927,47.487636085246585,41.73575527765907,-52.44678047794597,-0.006613785421651919,0.010184076226777528,-0.0012131111440973896,0.00766672597740925
2013-07-01,0.6931471805599453,0.6607604443478965,-0.15878306663530875,0.08044316469892648,-0.029493546125278325,-0.029235046281130828,0.15203774248954627,0.39675433039323793,-32.17576893055838,52.54873889873949,44.733234363068426,-41.95215423619977,0.00766672597740925,0.025891654536359,0.002104738959123331,-0.007432424063784637
2013-07-02,0.6931471805599453,-0.6548661385613628,-0.2458577998530052,0.08040652397721944,0.004266979463699361,-0.006229987739171605,0.16310997596319954,0.34151740787427476,-48.22519120842525,51.15793979923988,42.45280577759015,-52.12724588813475,-0.007432424063784637,-0.009842086910742509,-0.0008088659934939457,-0.012539859891950833
2013-07-03,0.6931471805599453,-1.1034937497139332,-0.224966153292593,0.08001838557396318,-0.014706132779924719,-0.006978505601439977,0.14943997730286096,0.23618584536195983,-79.75937283196073,45.59887365549451,38.88666351359051,-69.12397890918209,-0.012539859891950833,0.006811742623574979,0.0032316536140606367,0.029051562429708078
2013-07-04,0.6926879734424749,2.546581440168192,-0.21598188366766846,0.07965526114657166,0.0,-0.00563225180767013,0.1349483321812901,0.5543232507206123,16.70567989559855,49.776445175556454,49.54837276648958,-29.419439676013926,0.029051562429708078,0.0,0.0,-0.019277486587100157
2013-07-05,0.6931471805599453,-1.6469752355585892,-0.13398582217545227,0.0786192834895161,-0.08432141958017736,0.02188488277657985,0.1721443264950091,0.3635736928724143,-42.360478118501064,48.65756959372299,44.03216805714667,-55.483872633635144,-0.019277486587100157,-0.0318079157329052,-0.004851676112533454,0.020904725447582706
2013-07-08,0.6931471805599453,1.7690625895251637,-0.1148657783541585,0.07927972183743717,-0.007414972300034073,0.0003390881308424909,0.1390135384413096,0.6279261107705368,40.226344902748906,65.2839667446416,50.47620696447456,-19.244787456426227,0.020904725447582706,0.01797580845034563,0.0030354329991633122,0.005000883404536971
2013-07-09,0.6926879734424749,0.4178870051332113,-0.10604031078186806,0.07928642662494786,-0.02952492866426759,-0.004054623875746621,0.1630794493395591,0.6982814118846006,62.73748080514293,75.09044663664625,51.92091692571851,-0.0,0.005000883404536971,0.00886816500649168,0.0008084779723041002,-0.0016641839213757947
2013-07-10,0.6926879734424749,-0.13901241055082977,-0.1085190953089154,0.07908405691804922,-0.009804023995360733,-0.0038176473705542335,0.16861776952200103,0.6796336268146,56.997562214274986,92.61557069745054,51.38283517894146,-2.9085004512223076,-0.0016641839213757947,0.0012032247636408755,0.0004032926737251863,0.008092156467107259
2013-07-11,0.6931471805599453,0.6759227037394754,-0.1071117017110343,0.07901835220690262,-0.014174568107576668,0.009914722539542176,0.15198237628056255,0.7740105478042626,86.38750866558303,99.03049984959262,53.89308286611424,-0.0,0.008092156467107259,0.02587677612608541,0.001411376226683636,-0.00240841122744051
2013-07-12,0.6931471805599453,-0.20092738522161002,-0.12997771075628933,0.07888849396007762,-0.012208415471288703,0.02133883720661167,0.15233548389627316,0.7402176728271576,75.51726930631669,97.47197539511156,53.01325920662266,-4.675573363443136,-0.00240841122744051,-0.0017982934091742564,-0.0010082461323741576,0.00440910602059752
2013-07-15,0.6926879734424749,0.3677859397880404,-0.12441186338888388,0.07889464486412583,-0.0036192721757273283,0.024818820004589348,0.17861759930109322,0.8056812024888835,96.01230088308803,98.441475545519,54.47983892114965,-0.0,0.00440910602059752,0.0046845805308430855,-0.00040313009430947844,-0.007876966084217507
2013-07-16,0.6931471805599453,-0.6573763200700491,-0.12194663802527748,0.07887026923514243,0.044672448108712626,0.05084888378732799,0.20930159104248514,0.7221401058404774,69.76807065889918,92.38039086386232,51.39861928695496,-18.183254044970084,-0.007876966084217507,0.005437751093870347,0.00201618089294886,0.006085032650045896
2013-07-17,0.6931471805599453,0.5071347979729556,-0.11454407291420703,0.06530081054910225,-0.045397890940130914,0.04218506555692425,0.21424908182360358,0.8047173778794262,95.69134122784945,92.55587916720198,53.5807656139245,-4.149108453424141,0.006085032650045896,-0.010044094286119076,0.0010061916230128531,0.013374635520193578
2013-07-18,0.6926879734424749,1.1147319785443945,-0.11429859308062562,0.06005777604774796,-0.0007259002234021317,0.04060636345565527,0.2168311200963542,0.9225639246780007,132.8578115104418,92.55587916720198,58.079530592050254,-0.0,0.013374635520193578,0.005229242099018094,-0.00040196775374123916,-0.0006698619315104182
2013-07-19,0.6913095073117435,-0.055572373293707886,-0.1352506850034199,0.05626969902496769,-0.09356881382136084,0.050701071312874824,0.18849583723412344,0.8739449492778354,118.74712966684677,98.20489461459442,57.775593745949,-1.2362077027927847,-0.0006698619315104182,0.006749762357370237,-0.0036302916451917966,0.0033923994798366053
2013-07-22,0.6926879734424749,0.2815083524070671,-0.14010320182777522,0.056777967020790826,-0.02013761168871131,0.019814571173375484,0.16577901691061836,0.9026248182631141,127.53356100969253,99.58793076573579,58.94882497129947,-0.0,0.0033923994798366053,0.03278232057525443,0.0030260677759201826,-0.0009177175504584412
2013-07-23,0.6926879734424749,-0.07619116363573414,-0.13681131928477147,0.05343756561280059,0.029661484189233978,0.008604408252870677,0.1523317462373699,0.8698075515491258,116.506137611502,98.94388251998107,58.474895813930374,-1.932144737264166,-0.0009177175504584412,-0.0009732726413984594,0.0018112549954731882,0.010721306017146937
2013-07-24,0.6931471805599453,0.8915826343059833,-0.12221173300683652,0.05338851388347957,0.040253147565546765,0.006813711544823242,0.15766779702961475,0.9606926226773341,150.33861582226675,99.35595175424534,62.306326438075864,-0.0,0.010721306017146937,-0.011601776086361149,-0.0024160596617384122,-0.00435499049805621
2013-07-25,0.6931471805599453,-0.3610104306425129,-0.13651377628799788,0.053040672564225094,-0.016061533312279774,0.025322957484797293,0.1683891030467617,0.8552438240838866,116.09468704034344,95.42433687722267,59.88167631507883,-11.794844631068008,-0.00435499049805621,0.007022378689875097,-0.0012095211770191128,0.0006092104251536057
2013-07-26,0.6926879734424749,0.050478890675610365,-0.12453433341116363,0.053060737677654006,-0.019463440011734168,0.008395630790945852,0.1912132861435909,0.8290803973467497,108.14158329479825,92.36186732205367,60.115063450771025,-11.119553402771182,0.0006092104251536057,-0.005508029892910216,0.00282051746629719,-8.387799869868928e-05
