date,brent,coal,carbon,gas,gas_log_return,brent_log_return,carbon_log_return,coal_log_return
2017-01-06,57.099998474121094,287.3477783203125,,,,0.003684521905111815,,-0.008285942353192688
2017-01-09,54.939998626708984,297.55853271484375,,,,-0.038562434268110124,,0.0349177009460826
2017-01-10,53.63999938964844,306.0260925292969,,,,-0.023946608636117972,,0.028059413766174934
2017-01-11,55.099998474121094,308.81536865234375,,,,0.026854641431152793,,0.009073217843367232
2017-01-12,56.0099983215332,311.30584716796875,,,,0.016380527788504295,,0.008032274471552192
2017-01-13,55.45000076293945,315.4898376464844,,,,-0.010048488699041513,,0.013350610814621966
2017-01-16,55.45000076293945,320.6700134277344,,,,0.0,,0.016286127677706652
2017-01-17,55.470001220703125,313.9954833984375,,,,0.000360628518260242,,-0.021033997104566993
2017-01-18,53.91999816894531,316.58563232421875,,,,-0.028340923428367137,,0.008215163532104164
2017-01-19,54.15999984741211,314.8921203613281,,,,0.0044411931413437244,,-0.0053636601312367915
2017-01-20,55.4900016784668,317.13348388671875,,,,0.024260228799238615,,0.007092664937837334
2017-01-23,55.22999954223633,319.1756591796875,,,,-0.004696578961123521,,0.006418836903209879
2017-01-24,55.439998626708984,325.65081787109375,,,,0.00379505448610562,,0.020084089527385274
2017-01-25,55.08000183105469,325.7503967285156,,,,-0.0065146230068835465,,0.00030573740412442874
2017-01-26,56.2400016784668,319.2254943847656,,,,0.020841570243121943,,-0.020233701884112776
2017-01-27,55.52000045776367,326.0991516113281,,,,-0.01288495290355307,,0.02130374915799038
2017-01-30,55.22999954223633,320.3212890625,,,,-0.005237048818790946,,-0.01787696075591949
2017-01-31,55.70000076293945,325.20257568359375,,,,0.0084738850057553,,0.015123777533769811
2017-02-01,55.65999984741211,325.4018249511719,,,,-0.000718407274219679,,0.0006125051524792369
2017-02-02,56.560001373291016,323.758056640625,,,,0.01604029251225203,,-0.005064305020463955
2017-02-03,56.810001373291016,308.3173828125,,,,0.004410344873869931,,-0.04886678199327932
2017-02-06,55.720001220703125,309.6122741699219,,,,-0.019373219923024543,,0.0041910700941247825
2017-02-07,55.04999923706055,316.6354064941406,,,,-0.012097321509751957,,0.02243018853800116
2017-02-08,55.119998931884766,310.9073791503906,,,,0.0012707580177435673,,-0.018255923132920238
2017-02-09,55.630001068115234,311.0069580078125,,,,0.009210035960141916,,0.0003202333579501726
2017-02-10,56.70000076293945,319.52423095703125,,,,0.019051580901881415,,0.02701782623852722
2017-02-13,55.59000015258789,327.6929626464844,,,,-0.019770892479169966,,0.025243969303373248
2017-02-14,55.970001220703125,325.15277099609375,,,,0.006812523002963644,,-0.007781943998989682
2017-02-15,55.75,325.3021240234375,,,,-0.0039384443729941765,,0.0004592264002072355
2017-02-16,55.650001525878906,323.25994873046875,,,,-0.0017953051994670233,,-0.006297568507435791
2017-02-17,55.810001373291016,318.2292785644531,,,,0.0028709842661207574,,-0.015684669621842673
2017-02-20,55.810001373291016,325.7503967285156,,,,0.0,,0.023359309138540674
2017-02-21,56.65999984741211,326.89605712890625,,,,0.015115402302444458,,0.0035108183623417943
2017-02-22,55.84000015258789,324.5052185058594,,,,-0.014578030522618413,,-0.007340634562167381
2017-02-23,56.58000183105469,330.0838317871094,,,,0.013165137048937403,,0.017045040220438956
2017-02-24,55.9900016784668,326.2485046386719,,,,-0.010482464896869104,,-0.011687282774029306
2017-02-27,55.93000030517578,324.4554138183594,,,,-0.0010722190488916539,,-0.00551124807470682
2017-02-28,55.59000015258789,320.8193664550781,,,,-0.006097582579625893,,-0.011269883649487333
2017-03-01,55.599998474121094,336.4593811035156,,,,0.0001798421024128416,,0.04759918843456834
2017-03-02,55.08000183105469,334.616455078125,,,,-0.009396466708668783,,-0.005492466153646625
2017-03-03,55.900001525878906,336.95745849609375,,,,0.014777700353631573,,0.006971720767174006
2017-03-06,56.0099983215332,325.2522888183594,,,,0.001965808796835944,,-0.03535553199457642
2017-03-07,55.91999816894531,318.7772216796875,,,,-0.0016081510730980852,,-0.020108660298538084
2017-03-08,53.11000061035156,317.432373046875,,,,-0.05155681925484901,,-0.004227696806355041
2017-03-09,52.189998626708984,305.8268737792969,,,,-0.017474366584499634,,-0.03724562748788429
2017-03-10,51.369998931884766,309.36328125,,,,-0.015836555655434736,,0.011497083937708652
2017-03-13,51.349998474121094,313.69671630859375,,,,-0.0003894170272880082,,0.01391039370733882
2017-03-14,50.91999816894531,314.8422546386719,,,,-0.008409168929535582,,0.0036450869441431166
2017-03-15,51.810001373291016,323.8576354980469,,,,0.017327469603224177,,0.028232288149245832
2017-03-16,51.7400016784668,340.0954284667969,,,,-0.0013519981346972187,,0.04892222757198361
